Downloaded from wid.world on 02-10-2021 at 02:44:17
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1989;6551.059
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1990;5724.1746
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1991;3904.1912
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1992;3627.705
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1993;4332.9129
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1994;4737.3765
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1995;5557.9972
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1996;6073.8937
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1997;5220.8179
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1998;5684.9495
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;1999;6343.9675
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2000;6766.7831
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2001;7332.8264
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2002;7509.0102
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2003;7873.1138
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2004;8193.0227
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2005;8569.96
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2006;9070.9267
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2007;9529.7949
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2008;9952.6884
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2009;9984.3681
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2010;10389.3415
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2011;10673.9645
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2012;10599.719
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2013;10875.913
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2014;10826.0548
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2015;10968.2344
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2016;11343.674
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2017;11518.0661
Albania;"anninc_pall_992_i_AL
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2020)
";pall;2018;11869.9327
